DATE,hpi,gdp,unemployment,property_price,personal_income,population,permit,new_homes,delinquency,men_married,men_unmarried_divorced,men_unmarried_widowed,women_married,women_unmarried_divorced,women_unmarried_widowed,immigrants,quarter,month,year,weekofyear
2005-06-01,171.19099999999997,13060.586131142927,5.0,147.44873600438646,10498.0,295824.0,2178.0,2068.0,1.5651230076779596,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,2,6,2005,2
2005-07-01,172.86,13142.642,5.0,148.738,10558.3,296077.0,2203.0,2054.0,1.59,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,3,7,2005,4
2005-08-01,174.442,13126.276712663011,4.9,148.54629045215526,10619.6,296338.0,2219.0,2095.0,1.5825908512621896,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,3,8,2005,0
2005-09-01,176.437,13181.26418701488,5.0,149.53480721456503,10687.7,296606.0,2263.0,2151.0,1.5976994155255235,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,3,9,2005,3
2005-10-01,178.02700000000002,13324.204,5.0,152.0541,10767.3,296857.0,2170.0,2065.0,1.64,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,4,10,2005,5
2005-11-01,179.68,13216.239490993717,5.0,150.15565585425398,10815.4,297089.0,2218.0,2147.0,1.607481361578014,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,4,11,2005,1
2005-12-01,180.91,13177.69832786981,4.9,149.47888937392528,10853.1,297311.0,2120.0,1994.0,1.5956562391663298,63241.0,9258.0,2725.0,63901.0,13003.0,11112.0,1122257.0,4,12,2005,3
2006-01-01,182.32,13599.16,4.7,154.0211,11038.6,297526.0,2212.0,2273.0,1.61,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,1,1,2006,6
2006-02-01,183.287,13702.354870869765,4.8,152.09713387910455,11102.6,297734.0,2141.0,2119.0,1.6491622669941994,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,1,2,2006,2
2006-03-01,184.365,13749.961579902683,4.7,151.05099978377464,11171.8,297950.0,2118.0,1969.0,1.6576852955696275,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,1,3,2006,2
2006-04-01,184.328,13753.424,4.7,150.3991,11229.5,298170.0,1998.0,1821.0,1.62,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,2,4,2006,5
2006-05-01,184.155,13789.03588500639,4.6,150.33693959804538,11251.1,298401.0,1905.0,1942.0,1.6781286217242073,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,2,5,2006,0
2006-06-01,183.507,13829.003913701466,4.6,149.7163022252066,11292.8,298653.0,1867.0,1802.0,1.7145221800017862,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,2,6,2006,3
2006-07-01,183.066,13870.188,4.7,148.3941,11322.1,298910.0,1763.0,1737.0,1.74,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,3,7,2006,5
2006-08-01,182.593,13875.642444887662,4.7,149.4496993215752,11346.8,299178.0,1722.0,1650.0,1.7590651504959134,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,3,8,2006,1
2006-09-01,182.798,13914.66587271274,4.5,149.71352866663733,11383.9,299452.0,1655.0,1720.0,1.8006732290985767,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,3,9,2006,4
2006-10-01,183.197,14039.56,4.4,149.6481,11417.8,299710.0,1570.0,1491.0,1.92,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,4,10,2006,6
2006-11-01,183.608,13955.44263153399,4.5,149.8076155861035,11479.3,299950.0,1535.0,1570.0,1.8415641856215583,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,4,11,2006,2
2006-12-01,184.138,13918.740652845261,4.4,149.91706465878312,11587.6,300178.0,1638.0,1649.0,1.8080791119298651,63683.0,9679.0,2624.0,64121.0,13127.0,11290.0,1266129.0,4,12,2006,4
2007-01-01,184.516,14215.651,4.6,146.69899999999998,11647.1,300398.0,1626.0,1409.0,2.08,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,1,1,2007,0
2007-02-01,184.598,14336.875426611998,4.5,142.4967821778475,11734.2,300608.0,1598.0,1480.0,2.2713398647154888,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,1,2,2007,3
2007-03-01,184.15,14392.994454415126,4.4,140.45662100243294,11821.4,300823.0,1596.0,1495.0,2.343968723046948,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,1,3,2007,3
2007-04-01,183.01,14402.082,4.5,139.716,11868.1,301045.0,1470.0,1490.0,2.29,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,2,4,2007,6
2007-05-01,181.6,14445.23501924783,4.4,138.7554121737159,11908.7,301278.0,1493.0,1415.0,2.440001802173935,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,2,5,2007,1
2007-06-01,180.253,14497.575564453757,4.6,137.29480963128782,11929.2,301528.0,1407.0,1448.0,2.5689061950814502,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,2,6,2007,4
2007-07-01,179.11,14564.117,4.7,135.4663,11955.7,301790.0,1361.0,1354.0,2.71,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,3,7,2007,6
2007-08-01,178.116,14552.103143746413,4.6,135.62260377890564,11963.1,302064.0,1321.0,1330.0,2.7013506633877964,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,3,8,2007,2
2007-09-01,177.55700000000002,14602.34432013835,4.7,133.91975064823924,12025.5,302334.0,1261.0,1183.0,2.829075681053203,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,3,9,2007,5
2007-10-01,176.623,14715.058,4.7,130.22899999999998,12046.8,302590.0,1192.0,1264.0,3.1,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,4,10,2007,0
2007-11-01,175.146,14625.861681799743,4.7,133.13356362055023,12102.8,302834.0,1224.0,1197.0,2.8882364574014847,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,4,11,2007,3
2007-12-01,174.34099999999998,14586.453036473493,5.0,134.41115409106357,12182.7,303062.0,1149.0,1037.0,2.79595351918767,64656.0,9633.0,2695.0,65202.0,13218.0,11211.0,1052415.0,4,12,2007,5
2008-01-01,173.13099999999997,14706.538,5.0,123.7026,12227.8,303280.0,1094.0,1084.0,3.68,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,1,1,2008,1
2008-02-01,171.53900000000002,14765.993278863873,4.9,118.71395589837148,12264.9,303494.0,1014.0,1103.0,4.22988375908031,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,1,2,2008,4
2008-03-01,170.05200000000002,14810.076895103408,5.1,116.23000127285968,12314.7,303707.0,967.0,1005.0,4.451923209283731,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,1,3,2008,5
2008-04-01,168.33700000000002,14865.701,5.0,115.5133,12302.6,303926.0,1008.0,1013.0,4.36,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,2,4,2008,1
2008-05-01,166.658,14808.246174597949,5.4,113.54033659167264,12879.3,304157.0,995.0,973.0,4.875258398286628,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,2,5,2008,3
2008-06-01,165.016,14818.236912868211,5.6,112.61682463027985,12661.0,304396.0,1180.0,1046.0,4.986129242358371,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,2,6,2008,6
2008-07-01,163.564,14898.999,5.8,109.1051,12514.8,304646.0,921.0,923.0,5.28,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,3,7,2008,1
2008-08-01,161.986,14797.282526071911,6.1,110.54913293013507,12426.0,304903.0,858.0,844.0,5.371041916193215,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,3,8,2008,4
2008-09-01,160.30700000000002,14720.243289503765,6.1,109.4426106562436,12445.0,305158.0,797.0,820.0,5.779585279254188,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,3,9,2008,0
2008-10-01,158.326,14608.209,6.5,106.4901,12446.5,305403.0,736.0,777.0,6.58,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,4,10,2008,2
2008-11-01,156.141,14691.920278950063,6.8,109.1547334604788,12387.1,305620.0,626.0,652.0,5.911715243490593,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,4,11,2008,5
2008-12-01,153.618,14720.089044797249,7.3,110.24742849244784,12238.5,305827.0,554.0,560.0,5.65687040646183,64217.0,9782.0,2916.0,64638.0,13564.0,11398.0,1107126.0,4,12,2008,0
2009-01-01,151.506,14430.902,7.8,103.9323,12125.6,306035.0,545.0,490.0,8.01,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,1,1,2009,3
2009-02-01,150.014,14433.347349175472,8.3,103.36303138935965,12007.4,306237.0,558.0,582.0,8.520154529992345,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,1,2,2009,6
2009-03-01,148.659,14421.953349707193,8.7,103.09707683609258,11965.3,306438.0,513.0,505.0,8.667502208516373,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,1,3,2009,6
2009-04-01,147.947,14381.236,9.0,102.864,12009.4,306645.0,521.0,478.0,8.57,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,2,4,2009,2
2009-05-01,147.69299999999998,14436.714262096166,9.4,102.93316812268947,12179.6,306863.0,556.0,540.0,8.92321650835768,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,2,5,2009,4
2009-06-01,148.088,14454.136342896523,9.5,102.79064112407094,12042.9,307090.0,601.0,585.0,9.192092536603678,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,2,6,2009,0
2009-07-01,148.408,14448.882,9.5,102.4796,11998.4,307322.0,595.0,594.0,9.48,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,3,7,2009,2
2009-08-01,148.27700000000002,14489.737212588449,9.6,102.75613075440575,12011.2,307570.0,616.0,586.0,9.465232021833797,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,3,8,2009,5
2009-09-01,148.024,14549.33250103796,9.8,102.8473928949831,12061.1,307826.0,609.0,585.0,9.762322129494198,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,3,9,2009,1
2009-10-01,147.85,14651.249,10.0,102.874,12069.4,308071.0,583.0,534.0,10.4,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,4,10,2009,3
2009-11-01,148.136,14577.076795375537,9.9,102.88331431210493,12129.6,308289.0,623.0,588.0,9.907655161448654,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,4,11,2009,6
2009-12-01,147.93,14550.313712073856,9.9,102.8971283385722,12188.2,308495.0,664.0,581.0,9.71982594696137,64842.0,9958.0,2813.0,65604.0,13308.0,11441.0,1130818.0,4,12,2009,1
2010-01-01,147.39600000000002,14764.61,9.8,101.5136,12267.7,308706.0,636.0,614.0,11.48,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,1,1,2010,4
2010-02-01,145.631,14895.869245163556,9.8,101.00126137343058,12267.6,308904.0,650.0,604.0,11.214795197098136,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,1,2,2010,0
2010-03-01,145.858,14963.03460275935,9.9,100.8664305990446,12330.9,309095.0,687.0,636.0,11.085327663158274,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,1,3,2010,0
2010-04-01,146.401,14980.193,9.9,101.3833,12441.8,309289.0,637.0,687.0,11.08,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,2,4,2010,3
2010-05-01,146.392,15028.24664329345,9.6,100.4218633697041,12543.7,309485.0,575.0,583.0,10.942942058475257,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,2,5,2010,5
2010-06-01,145.719,15078.562123885948,9.4,99.83292028473957,12550.7,309691.0,587.0,536.0,10.819164514719946,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,2,6,2010,1
2010-07-01,144.987,15141.607,9.4,99.1217,12588.7,309913.0,579.0,546.0,10.66,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,3,7,2010,3
2010-08-01,143.912,15131.402834903867,9.5,99.34594955878782,12652.9,310146.0,580.0,599.0,10.70126581862721,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,3,8,2010,6
2010-09-01,143.015,15186.022386753892,9.5,98.94945343515941,12673.4,310385.0,563.0,594.0,10.59035715212467,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,3,9,2010,2
2010-10-01,142.526,15309.474,9.4,97.997,12723.6,310612.0,558.0,543.0,10.33,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,4,10,2010,4
2010-11-01,142.167,15216.364956042236,9.8,98.72075938373064,12765.5,310820.0,560.0,545.0,10.527776779116047,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,4,11,2010,0
2010-12-01,142.054,15173.922923038499,9.3,99.05164799844972,12873.1,311020.0,632.0,539.0,10.618401097250935,64525.0,9981.0,2974.0,65197.0,13760.0,11368.0,1042625.0,4,12,2010,2
2011-01-01,141.516,15351.448,9.1,95.091,13080.7,311204.0,576.0,630.0,10.36,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,1,1,2011,5
2011-02-01,140.343,15479.371033301572,9.0,94.5550562592097,13155.6,311373.0,542.0,517.0,10.425823252624863,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,1,2,2011,1
2011-03-01,139.975,15528.885489672472,9.0,94.29506427818251,13178.2,311551.0,583.0,600.0,10.469212207030237,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,1,3,2011,1
2011-04-01,140.007,15557.539,9.1,93.9779,13212.8,311740.0,581.0,554.0,10.55,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,2,4,2011,4
2011-05-01,139.903,15575.79989535235,9.0,94.13296955930218,13239.1,311935.0,618.0,561.0,10.483350953722416,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,2,5,2011,6
2011-06-01,139.86,15612.147056799173,9.1,94.10330796664972,13295.7,312147.0,636.0,608.0,10.465606438579961,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,2,6,2011,2
2011-07-01,139.72799999999998,15647.68,9.0,93.9588,13375.8,312372.0,621.0,623.0,10.5,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,3,7,2011,4
2011-08-01,139.308,15662.20128514889,9.0,94.06658731006134,13400.3,312605.0,647.0,585.0,10.42819998351349,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,3,8,2011,0
2011-09-01,138.667,15721.620106812727,9.0,94.06504360780235,13401.5,312842.0,610.0,650.0,10.358457044419698,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,3,9,2011,3
2011-10-01,137.951,15842.259,8.8,93.9934,13406.4,313060.0,671.0,610.0,10.25,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,4,10,2011,5
2011-11-01,137.15,15746.532736900595,8.6,94.06518503915565,13419.7,313260.0,706.0,711.0,10.32906846876986,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,4,11,2011,1
2011-12-01,136.672,15712.298250464788,8.5,94.09614587190416,13548.9,313454.0,697.0,694.0,10.354925669215874,64381.0,10670.0,2929.0,65000.0,13762.0,11306.0,1062040.0,4,12,2011,3
2012-01-01,136.606,16068.805,8.3,94.0927,13631.6,313636.0,712.0,723.0,10.33,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,1,1,2012,6
2012-02-01,136.531,16158.283005225694,8.3,95.27597404736228,13731.1,313811.0,738.0,704.0,10.360612684359202,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,1,2,2012,2
2012-03-01,137.90200000000002,16200.208040010071,8.2,95.79340904635328,13798.5,313993.0,806.0,695.0,10.389821052832996,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,1,3,2012,3
2012-04-01,139.151,16207.115,8.2,95.7299,13868.1,314176.0,732.0,753.0,10.45,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,2,4,2012,6
2012-05-01,140.15200000000002,16235.085409392746,8.2,96.27233361765599,13850.3,314368.0,796.0,708.0,10.40013229665319,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,2,5,2012,1
2012-06-01,141.028,16269.92089486938,8.2,96.80564626787061,13837.1,314576.0,794.0,757.0,10.397826244807828,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,2,6,2012,4
2012-07-01,141.66899999999998,16319.541,8.2,97.4306,13752.9,314796.0,849.0,740.0,10.48,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,3,7,2012,6
2012-08-01,142.278,16303.386763294511,8.1,97.36066901227834,13768.5,315031.0,840.0,754.0,10.357843730964538,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,3,8,2012,2
2012-09-01,142.906,16336.455013423569,7.8,98.02885506858185,13914.1,315264.0,930.0,847.0,10.225950821330887,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,3,9,2012,5
2012-10-01,143.597,16420.419,7.8,99.5454,14049.2,315485.0,887.0,915.0,10.02,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,4,10,2012,0
2012-11-01,144.58,16348.658478216772,7.7,98.27708131203433,14230.7,315692.0,917.0,833.0,10.176569657831337,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,4,11,2012,3
2012-12-01,145.497,16316.16736741036,7.9,97.71738529681515,14581.4,315877.0,941.0,976.0,10.237423732134616,65281.0,10696.0,2864.0,66049.0,14215.0,11193.0,1031631.0,4,12,2012,5
2013-01-01,146.82299999999998,16648.189,8.0,101.4535,13880.4,316038.0,940.0,888.0,9.73,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,1,1,2013,1
2013-02-01,147.781,16733.209337416025,7.7,102.83248671697787,13902.0,316191.0,980.0,962.0,9.42615670021351,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,1,2,2013,4
2013-03-01,149.96,16768.864363818004,7.5,103.47742036221544,13932.2,316357.0,936.0,1010.0,9.287064454925625,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,1,3,2013,4
2013-04-01,151.517,16728.687,7.6,103.5181,13974.9,316535.0,1012.0,835.0,9.32,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,2,4,2013,0
2013-05-01,152.849,16819.979158446164,7.5,104.20983851368253,14052.5,316729.0,1003.0,930.0,9.112682737932621,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,2,5,2013,2
2013-06-01,154.19899999999998,16884.074145529357,7.5,104.87690490590026,14083.9,316934.0,942.0,839.0,8.92658113589092,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,2,6,2013,5
2013-07-01,155.60399999999998,16953.838,7.3,105.7115,14072.0,317156.0,997.0,880.0,8.66,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,3,7,2013,0
2013-08-01,156.961,16956.799700619682,7.2,105.62963050842023,14117.3,317397.0,964.0,917.0,8.756522009219328,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,3,8,2013,3
2013-09-01,158.22299999999998,17029.998252029698,7.2,106.3616257085717,14181.7,317635.0,1004.0,850.0,8.631600516897134,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,3,9,2013,6
2013-10-01,159.239,17192.019,7.2,108.0537,14152.3,317864.0,1044.0,925.0,8.3,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,4,10,2013,1
2013-11-01,160.07299999999998,17051.372701554636,6.9,106.56742780780138,14209.6,318076.0,1029.0,1100.0,8.59916935802363,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,4,11,2013,4
2013-12-01,160.99200000000002,17022.10739343241,6.7,106.25364665674051,14266.5,318276.0,1005.0,1002.0,8.664122794612407,65369.0,10954.0,3124.0,66287.0,14434.0,11225.0,990553.0,4,12,2013,6
2014-01-01,161.923,17197.738,6.6,108.6402,14369.2,318464.0,976.0,888.0,7.77,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,1,1,2014,2
2014-02-01,162.52100000000002,17397.734365123906,6.7,108.7614978312223,14456.4,318642.0,1039.0,944.0,7.517958497823236,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,1,2,2014,5
2014-03-01,163.08100000000002,17496.07067446589,6.7,108.64763747958155,14555.0,318827.0,1067.0,970.0,7.40905919377465,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,1,3,2014,5
2014-04-01,163.388,17518.508,6.2,108.0436,14624.5,319020.0,1090.0,1043.0,7.43,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,2,4,2014,1
2014-05-01,163.655,17582.102227468156,6.3,108.82593711372401,14689.5,319225.0,1018.0,1007.0,7.29662357431516,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,2,5,2014,3
2014-06-01,164.065,17657.162477670885,6.1,109.2220477049825,14760.1,319438.0,1010.0,911.0,7.184670645232987,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,2,6,2014,6
2014-07-01,164.584,17804.228,6.2,109.3539,14821.1,319670.0,1076.0,1085.0,7.06,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,3,7,2014,1
2014-08-01,165.21099999999998,17737.42693141488,6.1,109.79104642693993,14894.2,319919.0,1047.0,984.0,7.026096564556323,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,3,8,2014,4
2014-09-01,165.90099999999998,17783.65804126742,5.9,110.53871395502996,14951.2,320166.0,1077.0,1023.0,6.852855099141355,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,3,9,2014,0
2014-10-01,166.637,17912.079,5.7,111.9163,15022.7,320403.0,1094.0,1074.0,6.5,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,4,10,2014,2
2014-11-01,167.331,17806.387089632553,5.8,110.89723656295425,15094.0,320616.0,1059.0,1001.0,6.769785853221069,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,4,11,2014,5
2014-12-01,168.045,17767.305061559553,5.6,110.55391206299508,15170.9,320815.0,1072.0,1073.0,6.863622808084164,65853.0,10729.0,3059.0,66732.0,14614.0,11214.0,1016518.0,4,12,2014,0
2015-01-01,168.625,18063.529,5.7,113.9643,15230.8,320997.0,1049.0,1085.0,6.24,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,1,1,2015,3
2015-02-01,169.122,18200.402291698767,5.5,114.39120177175661,15313.3,321164.0,1127.0,886.0,5.916139540212324,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,1,2,2015,6
2015-03-01,169.793,18235.045884388677,5.4,114.42108417539187,15314.2,321344.0,1072.0,960.0,5.843737010813855,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,1,3,2015,6
2015-04-01,170.293,18279.784,5.4,113.9126,15373.5,321538.0,1166.0,1190.0,5.82,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,2,4,2015,2
2015-05-01,170.875,18294.65476049025,5.6,114.63694473643187,15442.7,321740.0,1272.0,1079.0,5.696977535717766,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,2,5,2015,4
2015-06-01,171.475,18323.92998033225,5.3,114.9760820864877,15479.0,321954.0,1379.0,1205.0,5.594007480327378,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,2,6,2015,0
2015-07-01,172.145,18401.626,5.2,115.2132,15518.6,322186.0,1140.0,1146.0,5.39,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,3,7,2015,2
2015-08-01,172.93,18364.49392386489,5.1,115.50730621677405,15550.5,322427.0,1165.0,1130.0,5.449423777046848,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,3,8,2015,5
2015-09-01,173.82299999999998,18374.840606680504,5.0,116.06010504567531,15570.5,322670.0,1144.0,1224.0,5.37493601647685,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,3,9,2015,1
2015-10-01,174.787,18435.137,5.0,117.4416,15608.0,322901.0,1160.0,1058.0,5.11,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,4,10,2015,3
2015-11-01,175.733,18384.93551151973,5.1,116.42186890279154,15615.4,323113.0,1244.0,1172.0,5.318405699460026,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,4,11,2015,6
2015-12-01,176.537,18369.648105932138,5.0,116.14969289611432,15668.4,323318.0,1211.0,1146.0,5.378243160097429,66347.0,10952.0,3270.0,67217.0,14874.0,11331.0,1051031.0,4,12,2015,1
2016-01-01,177.262,18525.933,4.8,118.7811,15695.5,323509.0,1171.0,1092.0,4.78,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,1,1,2016,4
2016-02-01,177.64,18660.717451251552,4.9,119.08533573082474,15695.9,323687.0,1172.0,1225.0,4.635073586577392,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,1,2,2016,0
2016-03-01,178.15599999999998,18706.45821591322,5.0,119.0906332647623,15731.6,323871.0,1118.0,1111.0,4.587930393770801,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,1,3,2016,1
2016-04-01,178.757,18711.702,5.1,118.7286,15758.9,324061.0,1160.0,1163.0,4.59,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,2,4,2016,4
2016-05-01,179.419,18763.128984930987,4.8,119.29366869326905,15777.2,324260.0,1205.0,1148.0,4.5255572771738,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,2,5,2016,6
2016-06-01,180.08599999999998,18825.058584647417,4.9,119.69016260510304,15821.4,324476.0,1208.0,1203.0,4.45400275279038,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,2,6,2016,2
2016-07-01,180.846,18892.639,4.8,119.965,15891.5,324697.0,1198.0,1239.0,4.38,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,3,7,2016,4
2016-08-01,181.836,18885.67908670514,4.9,120.09880301332188,15931.3,324924.0,1201.0,1171.0,4.3828851938746425,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,3,8,2016,0
2016-09-01,182.81,18925.50707265668,5.0,120.43437996739328,15999.1,325155.0,1303.0,1068.0,4.3340476185722565,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,3,9,2016,3
2016-10-01,183.739,19089.379,4.9,121.5719,16059.4,325368.0,1254.0,1313.0,4.14,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,4,10,2016,5
2016-11-01,184.748,18967.365881682672,4.7,120.74530293772409,16107.6,325562.0,1230.0,1140.0,4.283923554748708,66695.0,10708.0,3469.0,67450.0,14831.0,11387.0,1183505.0,4,11,2016,1
